Slide_No,State,District,Slide_Name,NH_SH_Location,Latitude,Longitude,Material_Involved,Movement_Type,History,Occurrence_Date,Occurrence_Year,event_date,event_year,event_month,landslide_event,rainfall_mm,rainfall_3day_mm,soil_moisture
MIZ/AZL/2024/342,Mizoram,Aizawl,,,23.61611111,92.79777778,Debris,Complex,28 May 2024,2024-05-28,2024.0,2024-05-28,2024,5,1,78.0,120.5,0.426
MIZ/AZL/2024/343,Mizoram,Aizawl,,,23.61472222,92.79583333,Debris,Complex,28 May 2024,2024-05-28,2024.0,2024-05-28,2024,5,1,78.0,120.5,0.426
MIZ/AZL/2024/344,Mizoram,Aizawl,,,23.615,92.79222222,Debris,Slide,28 May 2024,2024-05-28,2024.0,2024-05-28,2024,5,1,78.0,120.5,0.426
MIZ/AZL/2024/346,Mizoram,Aizawl,,,23.61861111,92.79,Debris,Slide,28 May 2024,2024-05-28,2024.0,2024-05-28,2024,5,1,78.0,120.5,0.426
MIZ/AZL/2024/350,Mizoram,Aizawl,,,23.62333333,92.78888889,Debris,Slide,28 May 2024,2024-05-28,2024.0,2024-05-28,2024,5,1,78.0,120.5,0.426
MIZ/AZL/2024/352,Mizoram,Aizawl,,,23.62527778,92.78638889,Debris,Slide,28 May 2024,2024-05-28,2024.0,2024-05-28,2024,5,1,78.0,120.5,0.426
MIZ/AZL/2024/365,Mizoram,Aizawl,,,23.59527778,92.71722222,Debris,Complex,28 May 2024,2024-05-28,2024.0,2024-05-28,2024,5,1,86.1,119.8,0.427
MIZ/AZL/2024/366,Mizoram,Aizawl,,,23.59055556,92.71611111,Debris,Slide,28 May 2024,2024-05-28,2024.0,2024-05-28,2024,5,1,86.1,119.8,0.427
MIZ/AZL/2024/367,Mizoram,Aizawl,,,23.59027778,92.71583333,Earth,Slide,28 May 2024,2024-05-28,2024.0,2024-05-28,2024,5,1,86.1,119.8,0.427
MIZ/AZL/2024/382,Mizoram,Aizawl,,,23.57138889,92.70972222,Debris,Slide,28 May 2024,2024-05-28,2024.0,2024-05-28,2024,5,1,86.1,119.8,0.427
MIZ/AZL/2024/383,Mizoram,Aizawl,,,23.57055556,92.70888889,Debris,Complex,28 May 2024,2024-05-28,2024.0,2024-05-28,2024,5,1,86.1,119.8,0.427
MIZ/AZL/2024/384,Mizoram,Aizawl,,,23.57027778,92.70722222,Debris,Complex,28 May 2024,2024-05-28,2024.0,2024-05-28,2024,5,1,86.1,119.8,0.427
MIZ/AZL/2024/385,Mizoram,Aizawl,,,23.55388889,92.70472222,Debris,Slide,28 May 2024,2024-05-28,2024.0,2024-05-28,2024,5,1,78.3,116.8,0.428
MIZ/AZL/2024/386,Mizoram,Aizawl,,,23.55444444,92.70527778,Debris,Slide,28 May 2024,2024-05-28,2024.0,2024-05-28,2024,5,1,78.3,116.8,0.428
MIZ/AZL/2024/389,Mizoram,Aizawl,,,23.55,92.70444444,Debris,Slide,28 May 2024,2024-05-28,2024.0,2024-05-28,2024,5,1,78.3,116.8,0.428
MIZ/AZL/2024/390,Mizoram,Aizawl,,,23.53222222,92.735,Rock,Slide,28 May 2024,2024-05-28,2024.0,2024-05-28,2024,5,1,78.3,116.8,0.428
MIZ/AZL/2024/401,Mizoram,Aizawl,,,23.53555556,92.72333333,Debris,Slide,28 May 2024,2024-05-28,2024.0,2024-05-28,2024,5,1,78.3,116.8,0.428
MIZ/AZL/2024/409,Mizoram,Aizawl,,,23.54833333,92.71083333,Debris,Slide,28 May 2024,2024-05-28,2024.0,2024-05-28,2024,5,1,78.3,116.8,0.428
MIZ/AZL/2024/414,Mizoram,Aizawl,,,23.54888889,92.70555556,Debris,Complex,28 May 2024,2024-05-28,2024.0,2024-05-28,2024,5,1,78.3,116.8,0.428
MIZ/AZL/2024/415,Mizoram,Aizawl,,,23.545,92.70333333,Debris,Slide,28 May 2024,2024-05-28,2024.0,2024-05-28,2024,5,1,78.3,116.8,0.428
MIZ/AZL/2024/416,Mizoram,Aizawl,,,23.54027778,92.70138889,Debris,Complex,28 May 2024,2024-05-28,2024.0,2024-05-28,2024,5,1,78.3,116.8,0.428
MIZ/AZL/2024/420,Mizoram,Aizawl,,,23.53694444,92.6975,Debris,Slide,28 May 2024,2024-05-28,2024.0,2024-05-28,2024,5,1,78.3,116.8,0.428
MIZ/AZL/2024/421,Mizoram,Aizawl,,,23.53611111,92.69777778,Debris,Complex,28 May 2024,2024-05-28,2024.0,2024-05-28,2024,5,1,78.3,116.8,0.428
MIZ/AZL/2024/422,Mizoram,Aizawl,,,23.53555556,92.69694444,Rock,Slide,28 May 2024,2024-05-28,2024.0,2024-05-28,2024,5,1,78.3,116.8,0.428
MIZ/AZL/2024/426,Mizoram,Aizawl,,,23.53027778,92.69666667,Debris,Slide,28 May 2024,2024-05-28,2024.0,2024-05-28,2024,5,1,78.3,116.8,0.428
MIZ/AZL/2024/427,Mizoram,Aizawl,,,23.52861111,92.6975,Debris,Slide,28 May 2024,2024-05-28,2024.0,2024-05-28,2024,5,1,78.3,116.8,0.428
MIZ/AZL/2024/428,Mizoram,Aizawl,,,23.52777778,92.69861111,Debris,Slide,28 May 2024,2024-05-28,2024.0,2024-05-28,2024,5,1,78.3,116.8,0.428
MIZ/AZL/2024/431,Mizoram,Aizawl,,,23.52277778,92.70277778,Debris,Slide,28 May 2024,2024-05-28,2024.0,2024-05-28,2024,5,1,78.3,116.8,0.428
MIZ/AZL/2024/435,Mizoram,Aizawl,,,23.51444444,92.69805556,Debris,Slide,28 May 2024,2024-05-28,2024.0,2024-05-28,2024,5,1,78.3,116.8,0.428
MIZ/AZL/2024/437,Mizoram,Aizawl,,,23.51055556,92.69972222,Debris,Slide,28 May 2024,2024-05-28,2024.0,2024-05-28,2024,5,1,78.3,116.8,0.428
MIZ/AZL/2024/438,Mizoram,Aizawl,,,23.50861111,92.69805556,Rock,Slide,28 May 2024,2024-05-28,2024.0,2024-05-28,2024,5,1,78.3,116.8,0.428
MIZ/AZL/2024/439,Mizoram,Aizawl,,,23.50694444,92.69638889,Debris,Slide,28 May 2024,2024-05-28,2024.0,2024-05-28,2024,5,1,78.3,116.8,0.428
MIZ/AZL/2024/441,Mizoram,Aizawl,,,23.50527778,92.6975,Debris,Slide,28 May 2024,2024-05-28,2024.0,2024-05-28,2024,5,1,78.3,116.8,0.428
MIZ/AZL/2024/444,Mizoram,Aizawl,,,23.55027778,92.70444444,Debris,Slide,28 May 2024,2024-05-28,2024.0,2024-05-28,2024,5,1,78.3,116.8,0.428
MIZ/AZL/2024/454,Mizoram,Aizawl,,,23.54305556,92.70055556,Debris,Complex,28 May 2024,2024-05-28,2024.0,2024-05-28,2024,5,1,78.3,116.8,0.428
MIZ/AZL/2024/459,Mizoram,Aizawl,,,23.53972222,92.69944444,Debris,Complex,28 May 2024,2024-05-28,2024.0,2024-05-28,2024,5,1,78.3,116.8,0.428
MIZ/AZL/2024/460,Mizoram,Aizawl,,,23.53777778,92.69833333,Debris,Complex,28 May 2024,2024-05-28,2024.0,2024-05-28,2024,5,1,78.3,116.8,0.428
MIZ/AZL/2024/465,Mizoram,Aizawl,,,23.54277778,92.67638889,Debris,Slide,28 May 2024,2024-05-28,2024.0,2024-05-28,2024,5,1,109.6,156.8,0.428
MIZ/AZL/2024/469,Mizoram,Aizawl,,,23.54277778,92.67472222,Debris,Complex,28 May 2024,2024-05-28,2024.0,2024-05-28,2024,5,1,109.6,156.8,0.428
MIZ/AZL/2024/471,Mizoram,Aizawl,,,23.54333333,92.66472222,Debris,Complex,28 May 2024,2024-05-28,2024.0,2024-05-28,2024,5,1,109.6,156.8,0.428
MIZ/AZL/2024/474,Mizoram,Aizawl,,,23.53944444,92.66527778,Debris,Slide,28 May 2024,2024-05-28,2024.0,2024-05-28,2024,5,1,109.6,156.8,0.428
MIZ/AZL/2024/476,Mizoram,Aizawl,,,23.53888889,92.6625,Debris,Slide,28 May 2024,2024-05-28,2024.0,2024-05-28,2024,5,1,109.6,156.8,0.428
MIZ/AZL/2024/483,Mizoram,Aizawl,,,23.53944444,92.65888889,Debris,Slide,28 May 2024,2024-05-28,2024.0,2024-05-28,2024,5,1,109.6,156.8,0.428
MIZ/AZL/2024/484,Mizoram,Aizawl,,,23.53611111,92.65527778,Debris,Slide,28 May 2024,2024-05-28,2024.0,2024-05-28,2024,5,1,109.6,156.8,0.428
MIZ/AZL/2024/489,Mizoram,Aizawl,,,23.45083333,92.6825,Debris,Slide,28 May 2024,2024-05-28,2024.0,2024-05-28,2024,5,1,86.2,122.7,0.428
MIZ/AZL/2024/498,Mizoram,Aizawl,,,23.44805556,92.68333333,Debris,Slide,28 May 2024,2024-05-28,2024.0,2024-05-28,2024,5,1,86.2,122.7,0.428
MIZ/AZL/2024/500,Mizoram,Aizawl,,,23.44333333,92.68527778,Debris,Slide,28 May 2024,2024-05-28,2024.0,2024-05-28,2024,5,1,86.2,122.7,0.428
MIZ/AZL/2024/503,Mizoram,Aizawl,,,23.42722222,92.71277778,Debris,Complex,28 May 2024,2024-05-28,2024.0,2024-05-28,2024,5,1,86.2,122.7,0.428
MIZ/AZL/2024/505,Mizoram,Aizawl,,,23.41694444,92.71805556,Debris,Slide,28 May 2024,2024-05-28,2024.0,2024-05-28,2024,5,1,86.2,122.7,0.428
MIZ/AZL/2024/511,Mizoram,Aizawl,,,23.41,92.74944444,Debris,Slide,28 May 2024,2024-05-28,2024.0,2024-05-28,2024,5,1,86.2,122.7,0.428
MIZ/AZL/2024/526,Mizoram,Aizawl,,,23.37972222,92.75166667,Debris,Slide,28 May 2024,2024-05-28,2024.0,2024-05-28,2024,5,1,95.7,129.7,0.428
MIZ/AZL/2024/534,Mizoram,Aizawl,,,23.35694444,92.77027778,Debris,Complex,28 May 2024,2024-05-28,2024.0,2024-05-28,2024,5,1,107.3,136.3,0.429
MIZ/AZL/2024/535,Mizoram,Aizawl,,,23.35638889,92.77027778,Debris,Complex,28 May 2024,2024-05-28,2024.0,2024-05-28,2024,5,1,107.3,136.3,0.429
MIZ/AZL/2024/539,Mizoram,Aizawl,,,23.39166667,92.75527778,Debris,Complex,28 May 2024,2024-05-28,2024.0,2024-05-28,2024,5,1,95.7,129.7,0.428
MIZ/AZL/2024/548,Mizoram,Aizawl,,,23.43194444,92.76083333,Debris,Slide,28 May 2024,2024-05-28,2024.0,2024-05-28,2024,5,1,86.2,122.7,0.428
MIZ/AZL/2024/552,Mizoram,Aizawl,,,23.44138889,92.77888889,Debris,Complex,28 May 2024,2024-05-28,2024.0,2024-05-28,2024,5,1,88.3,117.2,0.428
MIZ/AZL/2024/559,Mizoram,Aizawl,,,23.48555556,92.70305556,Debris,Slide,28 May 2024,2024-05-28,2024.0,2024-05-28,2024,5,1,86.2,122.7,0.428
MIZ/AZL/2024/561,Mizoram,Aizawl,,,23.49083333,92.70555556,Debris,Complex,28 May 2024,2024-05-28,2024.0,2024-05-28,2024,5,1,86.2,122.7,0.428
MIZ/AZL/2024/567,Mizoram,Aizawl,,,23.49861111,92.70388889,Debris,Complex,28 May 2024,2024-05-28,2024.0,2024-05-28,2024,5,1,78.3,116.8,0.428
MIZ/AZL/2024/571,Mizoram,Aizawl,,,23.68277778,92.8575,Debris,Slide,28 May 2024,2024-05-28,2024.0,2024-05-28,2024,5,1,76.9,103.3,0.426
MIZ/AZL/2024/572,Mizoram,Aizawl,,,23.68305556,92.8575,Debris,Slide,28 May 2024,2024-05-28,2024.0,2024-05-28,2024,5,1,76.9,103.3,0.426
MIZ/AZL/2024/576,Mizoram,Aizawl,,,23.68638889,92.85833333,Debris,Slide,28 May 2024,2024-05-28,2024.0,2024-05-28,2024,5,1,76.9,103.3,0.426
MIZ/AZL/2024/578,Mizoram,Aizawl,,,23.69472222,92.85972222,Debris,Slide,28 May 2024,2024-05-28,2024.0,2024-05-28,2024,5,1,82.5,112.2,0.427
MIZ/AZL/2024/579,Mizoram,Aizawl,,,23.71416667,92.85805556,Debris,Slide,28 May 2024,2024-05-28,2024.0,2024-05-28,2024,5,1,82.5,112.2,0.427
MIZ/AZL/2024/582,Mizoram,Aizawl,,,23.72722222,92.85472222,Debris,Slide,28 May 2024,2024-05-28,2024.0,2024-05-28,2024,5,1,82.5,112.2,0.427
MIZ/AZL/2024/583,Mizoram,Aizawl,,,23.72972222,92.85305556,Debris,Slide,28 May 2024,2024-05-28,2024.0,2024-05-28,2024,5,1,82.5,112.2,0.427
MIZ/AZL/2024/586,Mizoram,Aizawl,,,23.73111111,92.84638889,Debris,Slide,28 May 2024,2024-05-28,2024.0,2024-05-28,2024,5,1,82.5,112.2,0.427
MIZ/AZL/2024/587,Mizoram,Aizawl,,,23.73361111,92.84305556,Debris,Slide,28 May 2024,2024-05-28,2024.0,2024-05-28,2024,5,1,82.5,112.2,0.427
MIZ/AZL/2024/599,Mizoram,Aizawl,,,23.73833333,92.81333333,Debris,Slide,28 May 2024,2024-05-28,2024.0,2024-05-28,2024,5,1,68.0,108.3,0.426
MIZ/AZL/2024/601,Mizoram,Aizawl,,,23.73472222,92.81333333,Debris,Slide,28 May 2024,2024-05-28,2024.0,2024-05-28,2024,5,1,68.0,108.3,0.426
MIZ/AZL/2024/605,Mizoram,Aizawl,,,23.73,92.75833333,Debris,Complex,28 May 2024,2024-05-28,2024.0,2024-05-28,2024,5,1,68.0,108.3,0.426
MIZ/AZL/2024/608,Mizoram,Aizawl,,,23.73055556,92.75861111,Debris,Slide,28 May 2024,2024-05-28,2024.0,2024-05-28,2024,5,1,68.0,108.3,0.426
MIZ/AZL/2024/621,Mizoram,Aizawl,,,23.72222222,92.79861111,Debris,Complex,28 May 2024,2024-05-28,2024.0,2024-05-28,2024,5,1,68.0,108.3,0.426
MIZ/AZL/2024/638,Mizoram,Aizawl,,,23.73583333,92.85194444,Debris,Slide,28 May 2024,2024-05-28,2024.0,2024-05-28,2024,5,1,82.5,112.2,0.427
MIZ/AZL/2024/645,Mizoram,Aizawl,,,23.77777778,92.8479,Earth,Slide,28 May 2024,2024-05-28,2024.0,2024-05-28,2024,5,1,66.6,88.5,0.427
MIZ/AZL/2024/647,Mizoram,Aizawl,,,23.7775,92.84833333,Debris,Slide,28 May 2024,2024-05-28,2024.0,2024-05-28,2024,5,1,66.6,88.5,0.427
MIZ/AZL/2024/648,Mizoram,Aizawl,,,23.77833333,92.84666667,Debris,Slide,28 May 2024,2024-05-28,2024.0,2024-05-28,2024,5,1,66.6,88.5,0.427
MIZ/AZL/2024/652,Mizoram,Aizawl,,,23.77361111,92.84944444,Debris,Slide,28 May 2024,2024-05-28,2024.0,2024-05-28,2024,5,1,66.6,88.5,0.427
MIZ/AZL/2024/657,Mizoram,Aizawl,,,23.82638889,92.8325,Debris,Slide,28 May 2024,2024-05-28,2024.0,2024-05-28,2024,5,1,66.6,88.5,0.427
MIZ/AZL/2024/661,Mizoram,Aizawl,,,23.84777778,92.83694444,Debris,Slide,28 May 2024,2024-05-28,2024.0,2024-05-28,2024,5,1,78.3,106.3,0.428
MIZ/AZL/2024/754,Mizoram,Aizawl,,,23.10172778,93.20231944,Debris,Complex,28 May 2024,2024-05-28,2024.0,2024-05-28,2024,5,1,46.5,61.1,0.425
MIZ/AZL/2024/760,Mizoram,Aizawl,,,23.09561111,93.20786389,Debris,Slide,28 May 2024,2024-05-28,2024.0,2024-05-28,2024,5,1,46.5,61.1,0.425
MIZ/AZL/2024/768,Mizoram,Aizawl,,,23.110975,93.21260278,Debris,Slide,28 May 2024,2024-05-28,2024.0,2024-05-28,2024,5,1,46.5,61.1,0.425
MIZ/AZL/84A15/2025/016,Mizoram,Aizawl,,Sialsuk,23.410771,92.753123,Debris,Slide,28 May 2024,2024-05-28,2024.0,2024-05-28,2024,5,1,86.2,122.7,0.428
MZ/AZL/84A09/2024/111,Mizoram,Aizawl,,"BSUP, Durtlang",23.77305556,92.74361111,Debris,Slide,28 May 2024,2024-05-28,2024.0,2024-05-28,2024,5,1,58.6,98.0,0.426
MZ/AZL/84A10/2024/001,Mizoram,Aizawl,,"Luangmual, Aizawl",23.73888889,92.69638889,Debris,Slide,28 May 2024,2024-05-28,2024.0,2024-05-28,2024,5,1,68.8,125.9,0.427
MZ/AZL/84A10/2024/002,Mizoram,Aizawl,,"Luangmual, Aizawl",23.73947222,92.69666667,Debris,Complex,28 May 2024,2024-05-28,2024.0,2024-05-28,2024,5,1,68.8,125.9,0.427
MZ/AZL/84A10/2024/0028,Mizoram,Aizawl,,"Nursery Veng, Aizawl",23.71740833,92.70644167,Earth,Slide,28 May 2024,2024-05-28,2024.0,2024-05-28,2024,5,1,68.8,125.9,0.427
MZ/AZL/84A10/2024/003,Mizoram,Aizawl,,"Luangmual, Aizawl",23.74027778,92.69722222,Earth,Slide,28 May 2024,2024-05-28,2024.0,2024-05-28,2024,5,1,68.8,125.9,0.427
MZ/AZL/84A10/2024/004,Mizoram,Aizawl,,"Luangmual, Aizawl",23.74066667,92.69336111,Debris,Slide,28 May 2024,2024-05-28,2024.0,2024-05-28,2024,5,1,68.8,125.9,0.427
MZ/AZL/84A10/2024/005,Mizoram,Aizawl,,"Mizoram Law College, Luangmual, Aizawl",23.7385748,92.6941941,Debris,Slide,28 May 2024,2024-05-28,2024.0,2024-05-28,2024,5,1,68.8,125.9,0.427
MZ/AZL/84A10/2024/006,Mizoram,Aizawl,,"R Romawia (L) Chawlhhmun, Aizawl",23.74472222,92.69277778,Debris,Slide,28 May 2024,2024-05-28,2024.0,2024-05-28,2024,5,1,68.8,125.9,0.427
MZ/AZL/84A10/2024/007,Mizoram,Aizawl,,"Luangmual, Aizawl",23.74116667,92.69455556,Debris,Slide,28 May 2024,2024-05-28,2024.0,2024-05-28,2024,5,1,68.8,125.9,0.427
MZ/AZL/84A10/2024/008,Mizoram,Aizawl,,"Luangmual - Ainawn road, Aizawl",23.7375,92.69444444,Debris,Slide,28 May 2024,2024-05-28,2024.0,2024-05-28,2024,5,1,68.8,125.9,0.427
MZ/AZL/84A10/2024/009,Mizoram,Aizawl,,"Luangmual-Ainawn road, Aizawl",23.73386111,92.69491667,Debris,Complex,28 May 2024,2024-05-28,2024.0,2024-05-28,2024,5,1,68.8,125.9,0.427
MZ/AZL/84A10/2024/010,Mizoram,Aizawl,,"Ainawn Veng, Aizawl",23.72669444,92.69519444,Debris,Complex,28 May 2024,2024-05-28,2024.0,2024-05-28,2024,5,1,68.8,125.9,0.427
MZ/AZL/84A10/2024/011,Mizoram,Aizawl,,"Ainawn, Aizawl.",23.73361111,92.69388889,Earth,Slide,28 May 2024,2024-05-28,2024.0,2024-05-28,2024,5,1,68.8,125.9,0.427
MZ/AZL/84A10/2024/012,Mizoram,Aizawl,,"Zonuam, Aizawl",23.73472222,92.695,Earth,Slide,28 May 2024,2024-05-28,2024.0,2024-05-28,2024,5,1,68.8,125.9,0.427
MZ/AZL/84A10/2024/014,Mizoram,Aizawl,,"Zonuam, Aizawl",23.73305556,92.69944444,Debris,Slide,28 May 2024,2024-05-28,2024.0,2024-05-28,2024,5,1,68.8,125.9,0.427
MZ/AZL/84A10/2024/015,Mizoram,Aizawl,,"Zonuam, Aizawl",23.74972222,92.69833333,Debris,Slide,28 May 2024,2024-05-28,2024.0,2024-05-28,2024,5,1,68.8,125.9,0.427
MZ/AZL/84A10/2024/016,Mizoram,Aizawl,,"Chawnpui, Aizawl",23.73111111,92.70222222,Debris,Slide,28 May 2024,2024-05-28,2024.0,2024-05-28,2024,5,1,68.8,125.9,0.427
MZ/AZL/84A10/2024/017,Mizoram,Aizawl,,"Chawnpui, Aizawl",23.73111111,92.70388889,Debris,Slide,28 May 2024,2024-05-28,2024.0,2024-05-28,2024,5,1,68.8,125.9,0.427
MZ/AZL/84A10/2024/018,Mizoram,Aizawl,,"Chawnpui, Aizawl",23.73333333,92.70527778,Debris,Slide,28 May 2024,2024-05-28,2024.0,2024-05-28,2024,5,1,68.8,125.9,0.427
MZ/AZL/84A10/2024/020,Mizoram,Aizawl,,"Zonuam, Aizawl",23.73583333,92.69777778,Debris,Slide,28 May 2024,2024-05-28,2024.0,2024-05-28,2024,5,1,68.8,125.9,0.427
MZ/AZL/84A10/2024/021,Mizoram,Aizawl,,"Kanaan Cemetery, Aizawl",23.73132778,92.70821944,Debris,Slide,28 May 2024,2024-05-28,2024.0,2024-05-28,2024,5,1,68.8,125.9,0.427
MZ/AZL/84A10/2024/022,Mizoram,Aizawl,,"MINECO, Aizawl",23.72428333,92.70737778,Debris,Slide,28 May 2024,2024-05-28,2024.0,2024-05-28,2024,5,1,68.8,125.9,0.427
MZ/AZL/84A10/2024/023,Mizoram,Aizawl,,"Bungkawn, Aizawl",23.72276944,92.70665,Debris,Slide,28 May 2024,2024-05-28,2024.0,2024-05-28,2024,5,1,68.8,125.9,0.427
MZ/AZL/84A10/2024/024,Mizoram,Aizawl,,"Mission Vengthlang, Aizawl",23.71446389,92.71146389,Debris,Flow,28 May 2024,2024-05-28,2024.0,2024-05-28,2024,5,1,68.8,125.9,0.427
MZ/AZL/84A10/2024/025,Mizoram,Aizawl,,"MSVT to Reiek Road, Aizawl",23.71581111,92.70935,Debris,Slide,28 May 2024,2024-05-28,2024.0,2024-05-28,2024,5,1,68.8,125.9,0.427
MZ/AZL/84A10/2024/026,Mizoram,Aizawl,,"Bungkawn, Nursery, Aizawl",23.71595,92.70879444,Debris,Complex,28 May 2024,2024-05-28,2024.0,2024-05-28,2024,5,1,,,
MZ/AZL/84A10/2024/027,Mizoram,Aizawl,,"Nursery Veng, Aizawl",23.7175,92.70666667,Earth,Slide,28 May 2024,2024-05-28,2024.0,2024-05-28,2024,5,1,68.8,125.9,0.427
MZ/AZL/84A10/2024/029,Mizoram,Aizawl,,"Nursery Veng, Aizawl",23.71735556,92.70753333,Earth,Complex,28 May 2024,2024-05-28,2024.0,2024-05-28,2024,5,1,68.8,125.9,0.427
MZ/AZL/84A10/2024/030,Mizoram,Aizawl,,"Nursery Veng, Aizawl",23.71721667,92.70777778,Debris,Slide,28 May 2024,2024-05-28,2024.0,2024-05-28,2024,5,1,68.8,125.9,0.427
MZ/AZL/84A10/2024/031,Mizoram,Aizawl,,"Nursery Veng, Aizawl",23.71697222,92.70817222,Debris,Complex,28 May 2024,2024-05-28,2024.0,2024-05-28,2024,5,1,68.8,125.9,0.427
MZ/AZL/84A10/2024/032,Mizoram,Aizawl,,"Mission Vengthlang, Aizawl",23.71305556,92.70895833,Debris,Slide,28 May 2024,2024-05-28,2024.0,2024-05-28,2024,5,1,68.8,125.9,0.427
MZ/AZL/84A10/2024/033,Mizoram,Aizawl,,"Model Veng, Aizawl",23.71523056,92.71529167,Debris,Slide,28 May 2024,2024-05-28,2024.0,2024-05-28,2024,5,1,68.0,108.3,0.426
MZ/AZL/84A10/2024/034,Mizoram,Aizawl,,"Chanmari-Chanmari West, Aizawl",23.74,92.715,Debris,Complex,28 May 2024,2024-05-28,2024.0,2024-05-28,2024,5,1,68.0,108.3,0.426
MZ/AZL/84A10/2024/035,Mizoram,Aizawl,,"Chanmari-Chanmari west, Aizawl",23.73944444,92.71472222,Rock,Fall,28 May 2024,2024-05-28,2024.0,2024-05-28,2024,5,1,68.0,108.3,0.426
MZ/AZL/84A10/2024/036,Mizoram,Aizawl,,"Salem Veng, Aizawl",23.71138889,92.72444444,Earth,Slide,28 May 2024,2024-05-28,2024.0,2024-05-28,2024,5,1,68.0,108.3,0.426
MZ/AZL/84A10/2024/037,Mizoram,Aizawl,,"Mission Veng, Aizawl",23.71638889,92.72111111,Debris,Slide,28 May 2024,2024-05-28,2024.0,2024-05-28,2024,5,1,68.0,108.3,0.426
MZ/AZL/84A10/2024/038,Mizoram,Aizawl,,"Salem Veng, Aizawl",23.71444444,92.72861111,Debris,Slide,28 May 2024,2024-05-28,2024.0,2024-05-28,2024,5,1,68.0,108.3,0.426
MZ/AZL/84A10/2024/041,Mizoram,Aizawl,,"Salem Veng cemetery, Aizawl",23.71571389,92.72659722,Debris,Slide,28 May 2024,2024-05-28,2024.0,2024-05-28,2024,5,1,68.0,108.3,0.426
MZ/AZL/84A10/2024/042,Mizoram,Aizawl,,"Venghnuai, Aizawl",23.7104,92.72237778,Debris,Slide,28 May 2024,2024-05-28,2024.0,2024-05-28,2024,5,1,68.0,108.3,0.426
MZ/AZL/84A10/2024/043,Mizoram,Aizawl,,"Republic Veng, Aizawl",23.71865833,92.72335278,Debris,Complex,28 May 2024,2024-05-28,2024.0,2024-05-28,2024,5,1,68.0,108.3,0.426
MZ/AZL/84A10/2024/045,Mizoram,Aizawl,,"Kulikawn cemetery, Aizawl",23.71,92.71611111,Debris,Slide,28 May 2024,2024-05-28,2024.0,2024-05-28,2024,5,1,68.0,108.3,0.426
MZ/AZL/84A10/2024/047,Mizoram,Aizawl,,"Kulikawn, Aizawl",23.70666667,92.71444444,Debris,Flow,28 May 2024,2024-05-28,2024.0,2024-05-28,2024,5,1,68.0,108.3,0.426
MZ/AZL/84A10/2024/048,Mizoram,Aizawl,,"Tlangnuam, Aizawl",23.70527778,92.71138889,Debris,Slide,28 May 2024,2024-05-28,2024.0,2024-05-28,2024,5,1,68.8,125.9,0.427
MZ/AZL/84A10/2024/049,Mizoram,Aizawl,,"Tlangnuam CP Road, Aizawl",23.70416667,92.71222222,Earth,Slide,28 May 2024,2024-05-28,2024.0,2024-05-28,2024,5,1,68.8,125.9,0.427
MZ/AZL/84A10/2024/050,Mizoram,Aizawl,,"Tlangnuam Vengthar, Aizawl",23.70027778,92.71611111,Debris,Slide,28 May 2024,2024-05-28,2024.0,2024-05-28,2024,5,1,68.0,108.3,0.426
MZ/AZL/84A10/2024/051,Mizoram,Aizawl,,"Tlangnuam Vengthar, Aizawl",23.69972222,92.71694444,Debris,Slide,28 May 2024,2024-05-28,2024.0,2024-05-28,2024,5,1,68.0,108.3,0.426
MZ/AZL/84A10/2024/052,Mizoram,Aizawl,,"Trinity Hospital, Silaimual, Aizawl",23.68027778,92.72472222,Debris,Slide,28 May 2024,2024-05-28,2024.0,2024-05-28,2024,5,1,78.0,120.5,0.426
MZ/AZL/84A10/2024/053,Mizoram,Aizawl,,"Melthum to Hualngohmun Road, Aizawl",23.67805556,92.72,Debris,Slide,28 May 2024,2024-05-28,2024.0,2024-05-28,2024,5,1,78.0,120.5,0.426
MZ/AZL/84A10/2024/054,Mizoram,Aizawl,,"Paikhai, Melriat, Aizawl",23.64333333,92.73444444,Earth,Slide,28 May 2024,2024-05-28,2024.0,2024-05-28,2024,5,1,78.0,120.5,0.426
MZ/AZL/84A10/2024/056,Mizoram,Aizawl,,"Melriat, Aizawl",23.64638889,92.72527778,Debris,Slide,28 May 2024,2024-05-28,2024.0,2024-05-28,2024,5,1,78.0,120.5,0.426
MZ/AZL/84A10/2024/057,Mizoram,Aizawl,,Kelsih,23.63111111,92.72388889,Debris,Slide,28 May 2024,2024-05-28,2024.0,2024-05-28,2024,5,1,78.0,120.5,0.426
MZ/AZL/84A10/2024/058,Mizoram,Aizawl,,"Kelsih, Aizawl",23.63055556,92.72305556,Debris,Complex,28 May 2024,2024-05-28,2024.0,2024-05-28,2024,5,1,78.0,120.5,0.426
MZ/AZL/84A10/2024/059,Mizoram,Aizawl,,"Falkawn, Aizawl",23.62833333,92.72333333,Debris,Slide,28 May 2024,2024-05-28,2024.0,2024-05-28,2024,5,1,86.1,119.8,0.427
MZ/AZL/84A10/2024/060,Mizoram,Aizawl,,"Falkawn, Aizawl",23.62277778,92.72444444,Debris,Slide,28 May 2024,2024-05-28,2024.0,2024-05-28,2024,5,1,86.1,119.8,0.427
MZ/AZL/84A10/2024/061,Mizoram,Aizawl,,"Falkawn, Aizawl",23.62194444,92.72305556,Debris,Slide,28 May 2024,2024-05-28,2024.0,2024-05-28,2024,5,1,86.1,119.8,0.427
